dialog_id	rec_survey_id	seek_survey_id	fine_label	coarse_label	movie_id
20200319-181910_259_live.pkl	fourth_batch_1	fourth_batch_1	accept_rating_good	accept_new	hhiArvN2Qh4SPLIT154
20200320-170521_256_live.pkl	fourth_batch_13	fourth_batch_13	accept_rating_good	accept_new	DzfpyUB60YYSPLIT153
20200319-204045_816_live.pkl	fourth_batch_7	fourth_batch_7	accept_rating_good	accept_new	jaJuwKCmJbYSPLIT154
20200319-200954_217_live.pkl	fourth_batch_6	fourth_batch_5	accept_others	accept_new	QvJ1K0_JzFISPLIT113
20200321-112002_376_live.pkl	fourth_batch_18	fourth_batch_18	accept_rating_good	accept_new	P2segbP94SESPLIT153
20200321-150246_389_live.pkl	fourth_batch_24	fourth_batch_24	accept_rating_good	accept_new	DIOW-kR_amsSPLIT166
20200321-093917_947_live.pkl	fourth_batch_17	fourth_batch_17	accept_others	accept_new	AKDNg-m56icSPLIT162
20200323-085923_686_live.pkl	fifth_batch_3	fifth_batch_3	accept_others	accept_new	x8IifEu67yUSPLIT153
20200324-052021_542_live.pkl	fifth_batch_19	fifth_batch_19	accept_rating_good	accept_new	Rszr56AH3CoSPLIT149
20200323-103637_84_live.pkl	fifth_batch_7	fifth_batch_7	accept_rating_good	accept_new	TjhZuh-6MTQSPLIT88
20200323-083732_334_live.pkl	fifth_batch_2	fifth_batch_2	accept_rating_good	accept_new	jEnIfGQ_UuQSPLIT136
20200324-054458_429_live.pkl	fifth_batch_20	fifth_batch_20	accept_rating_good	accept_new	mEUsRi74lcYSPLIT119
20200323-194306_678_live.pkl	fifth_batch_16	fifth_batch_16	accept_rating_good	accept_new	JaNs468a59cSPLIT161
20200324-095841_598_live.pkl	fifth_batch_25	fifth_batch_25	accept_others	accept_new	ee1172yeqyESPLIT156
20200324-064101_926_live.pkl	fifth_batch_22	fifth_batch_22	accept_rating_good	accept_new	VHeUNxBvmMgSPLIT108
20200323-114841_705_live.pkl	fifth_batch_9	fifth_batch_9	accept_others	accept_new	I3IiZU9JBuESPLIT151
20200324-103806_805_live.pkl	fifth_batch_27	fifth_batch_27	accept_rating_good	accept_new	hcn0T5ZygnkSPLIT90
20200323-125804_110_live.pkl	fifth_batch_11	fifth_batch_11	accept_others	accept_new	sDQjTZvVXWUSPLIT117
20200323-172203_812_live.pkl	fifth_batch_14	fifth_batch_14	accept_rating_good	accept_new	JO0NSRPcPFsSPLIT148
20200323-101228_178_live.pkl	fifth_batch_6	fifth_batch_6	accept_uninterested	reject_new	mcf4tXYjaxoSPLIT151
20200324-124123_758_live.pkl	fifth_batch_31	fifth_batch_31	accept_rating_good	accept_new	coVi98u5RL0SPLIT132
20200323-154841_393_live.pkl	fifth_batch_13	fifth_batch_13	accept_others	accept_new	rgXplohCw5oSPLIT155
20200324-062205_81_live.pkl	fifth_batch_21	fifth_batch_21	accept_others	accept_new	4NT4C1F_HZESPLIT126
20200324-121411_249_live.pkl	fifth_batch_30	fifth_batch_30	accept_rating_good	accept_new	JMiFsFQcFLESPLIT151
20200323-194716_8_live.pkl	fifth_batch_17	fifth_batch_17	accept_uninterested	reject_new	8iCwtxJejikSPLIT178
20200323-195636_308_live.pkl	fifth_batch_18	fifth_batch_18	accept_others	accept_new	Vo96qDiGUiISPLIT154
20200323-105400_39_live.pkl	fifth_batch_8	fifth_batch_8	accept_rating_good	accept_new	d88APYIGkjkSPLIT158
20200323-072537_562_live.pkl	fifth_batch_0	fifth_batch_0	accept_rating_good	accept_new	XgZB9jYuah0SPLIT181
20200323-172243_255_live.pkl	fifth_batch_15	fifth_batch_15	accept_rating_good	accept_new	rgXplohCw5oSPLIT155
20200324-195946_569_live.pkl	fifth_batch_34	fifth_batch_34	accept_rating_good	accept_new	k397HRbTtWISPLIT143
20200324-162101_820_live.pkl	fifth_batch_33	fifth_batch_33	accept_uninterested	reject_new	NJmsKhstdgESPLIT239
20200323-080207_637_live.pkl	fifth_batch_1	fifth_batch_1	accept_others	accept_new	r3N20SC5T84SPLIT147
20200323-100511_964_live.pkl	fifth_batch_5	fifth_batch_5	accept_rating_good	accept_new	AgCPs6iKF2wSPLIT120
20200324-072052_377_live.pkl	fifth_batch_24	fifth_batch_24	accept_rating_good	accept_new	gq50F-IDXDcSPLIT153
20200323-130220_862_live.pkl	fifth_batch_12	fifth_batch_12	accept_rating_good	accept_new	BeyUrnU_lZ4SPLIT112
20200324-114010_352_live.pkl	fifth_batch_29	fifth_batch_29	accept_rating_good	accept_new	C0BMx-qxsP4SPLIT153
20200323-094544_403_live.pkl	fifth_batch_4	fifth_batch_4	accept_rating_good	accept_new	S5QBye6-ToMSPLIT130
20200324-071417_400_live.pkl	fifth_batch_23	fifth_batch_23	accept_rating_good	accept_new	EbsqlDkv3oMSPLIT124
20200323-115349_470_live.pkl	fifth_batch_10	fifth_batch_10	accept_rating_good	accept_new	oleuD8479uMSPLIT150
20200324-131910_699_live.pkl	fifth_batch_32	fifth_batch_32	accept_rating_good	accept_new	qLFH_RvTKD8SPLIT157
20200324-101138_870_live.pkl	fifth_batch_26	fifth_batch_26	accept_rating_good	accept_new	DzfpyUB60YYSPLIT153
20200325-125530_234_live.pkl	sixth_batch_5	sixth_batch_5	accept_others	accept_new	_Qz7DDvTA-ISPLIT78
20200325-053217_283_live.pkl	sixth_batch_1	sixth_batch_1	accept_rating_good	accept_new	isnICELMRnsSPLIT121
20200325-112919_432_live.pkl	sixth_batch_3	sixth_batch_3	accept_rating_good	accept_new	XHhAG-YLdk8SPLIT236
20200325-163433_682_live.pkl	sixth_batch_6	sixth_batch_6	accept_rating_good	accept_new	yBWm4qpTRTQSPLIT145
20200325-092339_615_live.pkl	sixth_batch_2	sixth_batch_2	accept_rating_good	accept_new	wzXaC8w2bj8SPLIT140
20200325-190432_840_live.pkl	sixth_batch_7	sixth_batch_7	accept_rating_good	accept_new	-H1Ii1LjyFUSPLIT127
20200325-125027_114_live.pkl	sixth_batch_4	sixth_batch_4	accept_rating_good	accept_new	AfAIP7dqnm8SPLIT128
20200325-205526_435_live.pkl	sixth_batch_8	sixth_batch_8	accept_rating_good	accept_new	-d1XOshDSbgSPLIT85
20200325-052312_853_live.pkl	sixth_batch_0	sixth_batch_0	accept_rating_good	accept_new	lbN-tGCKAuASPLIT143
